pitcher_id,pitcher_name,pitcher_team,pitcher_hand,split_dimension,split_value,starts,avg_IP,ERA,K_pct,BB_pct,HR9,avg_pitches,ABQ_allowed,RCV_allowed,OBR_allowed,OSI_allowed,OOR_faced,PALS_faced,wRC_faced,FIP,xFIP,OPS,F5_ERA
671096.0,Andrew Abbott,CIN,L,rcv_tier,Low,11,5.52,3.86,18.8,9.0,1.48,91.2,41.2,35.7,36.6,37.5,33.4,34.5,91.5,4.8,,0.718,3.27
671096.0,Andrew Abbott,CIN,L,rcv_tier,Mid,8,5.21,4.1,18.0,12.6,0.86,91.5,52.6,57.0,64.3,58.8,64.9,55.2,104.5,4.42,,0.718,4.73
671096.0,Andrew Abbott,CIN,L,obr_tier,High,5,4.53,5.56,15.5,15.5,1.59,87.6,56.4,61.7,80.0,67.7,81.7,67.7,107.5,6.14,,0.718,6.12
671096.0,Andrew Abbott,CIN,L,obr_tier,Low,14,5.57,4.04,18.5,9.7,1.15,92.5,41.5,43.6,37.7,40.7,36.3,36.9,95.0,4.43,,0.718,3.86
671096.0,Andrew Abbott,CIN,L,obr_tier,Mid,9,5.3,4.72,17.7,10.0,1.32,93.0,38.9,63.3,50.0,51.9,50.5,52.3,104.6,4.78,,0.718,4.4
671096.0,Andrew Abbott,CIN,L,hand,R,28,5.3,4.49,17.7,10.8,1.27,91.8,43.3,53.2,49.2,49.1,48.9,47.3,100.3,4.81,,0.718,4.44
671096.0,Andrew Abbott,CIN,L,location,away,15,5.24,4.23,16.8,11.4,1.49,94.0,47.0,58.4,55.3,54.3,54.6,53.6,101.4,5.27,,0.718,4.08
671096.0,Andrew Abbott,CIN,L,location,home,13,5.36,4.78,18.9,10.1,1.03,89.2,39.0,47.2,42.1,43.1,42.5,40.0,99.2,4.28,,0.718,4.85
671106.0,Logan Allen,CLE,L,osi_tier,Mid,1,3.33,5.4,15.8,15.8,0.0,81.0,33.6,85.6,52.7,59.5,46.8,54.4,113.9,4.0,,0.849,5.4
671106.0,Logan Allen,CLE,L,abq_tier,Low,1,3.33,5.4,15.8,15.8,0.0,81.0,33.6,85.6,52.7,59.5,46.8,54.4,113.9,4.0,,0.849,5.4
671106.0,Logan Allen,CLE,L,rcv_tier,High,1,3.33,5.4,15.8,15.8,0.0,81.0,33.6,85.6,52.7,59.5,46.8,54.4,113.9,4.0,,0.849,5.4
671106.0,Logan Allen,CLE,L,obr_tier,Mid,1,3.33,5.4,15.8,15.8,0.0,81.0,33.6,85.6,52.7,59.5,46.8,54.4,113.9,4.0,,0.849,5.4
671106.0,Logan Allen,CLE,L,hand,R,1,3.33,5.4,15.8,15.8,0.0,81.0,33.6,85.6,52.7,59.5,46.8,54.4,113.9,4.0,,0.849,5.4
671106.0,Logan Allen,CLE,L,location,home,1,3.33,5.4,15.8,15.8,0.0,81.0,33.6,85.6,52.7,59.5,46.8,54.4,113.9,4.0,,0.849,5.4
671111.0,Sammy Peralta,COL,L,osi_tier,Low,1,0.67,27.0,14.3,28.6,0.0,23.0,30.4,32.7,19.1,26.7,26.1,22.9,102.7,9.1,,1.103,14.4
671111.0,Sammy Peralta,COL,L,abq_tier,Low,1,0.67,27.0,14.3,28.6,0.0,23.0,30.4,32.7,19.1,26.7,26.1,22.9,102.7,9.1,,1.103,14.4
671111.0,Sammy Peralta,COL,L,rcv_tier,Low,1,0.67,27.0,14.3,28.6,0.0,23.0,30.4,32.7,19.1,26.7,26.1,22.9,102.7,9.1,,1.103,14.4
671111.0,Sammy Peralta,COL,L,obr_tier,Low,1,0.67,27.0,14.3,28.6,0.0,23.0,30.4,32.7,19.1,26.7,26.1,22.9,102.7,9.1,,1.103,14.4
671111.0,Sammy Peralta,COL,L,hand,R,1,0.67,27.0,14.3,28.6,0.0,23.0,30.4,32.7,19.1,26.7,26.1,22.9,102.7,9.1,,1.103,14.4
671111.0,Sammy Peralta,COL,L,location,home,1,0.67,27.0,14.3,28.6,0.0,23.0,30.4,32.7,19.1,26.7,26.1,22.9,102.7,9.1,,1.103,14.4
671212.0,Joe Boyle,TBR,R,osi_tier,High,1,4.33,10.38,15.0,15.0,2.08,84.0,62.7,64.9,89.0,74.0,86.0,59.5,107.5,6.79,,0.58,10.8
671212.0,Joe Boyle,TBR,R,osi_tier,Low,1,6.0,3.0,19.0,0.0,0.0,75.0,39.1,49.5,44.3,44.8,45.8,38.3,93.8,1.77,,0.58,3.6
671212.0,Joe Boyle,TBR,R,osi_tier,Mid,1,5.33,3.38,36.0,12.0,0.0,104.0,40.9,66.3,43.0,50.6,47.2,42.7,108.6,1.41,,0.58,5.4
671212.0,Joe Boyle,TBR,R,abq_tier,Low,2,5.67,3.18,28.3,6.5,0.0,89.5,40.0,57.9,43.6,47.7,46.5,40.5,101.2,1.6,,0.58,4.5
671212.0,Joe Boyle,TBR,R,abq_tier,Mid,1,4.33,10.38,15.0,15.0,2.08,84.0,62.7,64.9,89.0,74.0,86.0,59.5,107.5,6.79,,0.58,10.8
671212.0,Joe Boyle,TBR,R,rcv_tier,High,1,5.33,3.38,36.0,12.0,0.0,104.0,40.9,66.3,43.0,50.6,47.2,42.7,108.6,1.41,,0.58,5.4
671212.0,Joe Boyle,TBR,R,rcv_tier,Low,1,6.0,3.0,19.0,0.0,0.0,75.0,39.1,49.5,44.3,44.8,45.8,38.3,93.8,1.77,,0.58,3.6
671212.0,Joe Boyle,TBR,R,rcv_tier,Mid,1,4.33,10.38,15.0,15.0,2.08,84.0,62.7,64.9,89.0,74.0,86.0,59.5,107.5,6.79,,0.58,10.8
671212.0,Joe Boyle,TBR,R,obr_tier,High,1,4.33,10.38,15.0,15.0,2.08,84.0,62.7,64.9,89.0,74.0,86.0,59.5,107.5,6.79,,0.58,10.8
671212.0,Joe Boyle,TBR,R,obr_tier,Low,2,5.67,3.18,28.3,6.5,0.0,89.5,40.0,57.9,43.6,47.7,46.5,40.5,101.2,1.6,,0.58,4.5
671212.0,Joe Boyle,TBR,R,hand,R,3,5.22,5.17,24.2,9.1,0.57,87.7,47.6,60.2,58.8,56.5,59.7,46.8,103.3,3.04,,0.58,6.6
671212.0,Joe Boyle,TBR,R,location,away,2,5.67,3.18,28.3,6.5,0.0,89.5,40.0,57.9,43.6,47.7,46.5,40.5,101.2,1.6,,0.58,4.5
671212.0,Joe Boyle,TBR,R,location,home,1,4.33,10.38,15.0,15.0,2.08,84.0,62.7,64.9,89.0,74.0,86.0,59.5,107.5,6.79,,0.58,10.8
671737.0,Taj Bradley,MIN,R,osi_tier,High,3,5.33,5.62,28.8,9.6,0.56,95.7,59.6,68.0,76.1,69.1,82.8,65.7,108.7,2.6,,0.67,6.0
671737.0,Taj Bradley,MIN,R,osi_tier,Low,11,5.88,3.06,27.6,10.0,1.25,96.7,44.6,37.8,37.5,39.4,32.4,34.0,92.9,3.89,,0.67,2.62
671737.0,Taj Bradley,MIN,R,osi_tier,Mid,12,5.56,4.45,25.9,10.2,1.35,97.2,49.2,64.2,50.7,55.0,51.9,50.6,103.8,4.12,,0.67,3.45
671737.0,Taj Bradley,MIN,R,abq_tier,High,2,5.67,7.15,19.2,9.6,3.18,95.0,73.3,54.4,60.6,61.6,61.0,49.7,110.3,7.25,,0.67,5.4
671737.0,Taj Bradley,MIN,R,abq_tier,Low,15,5.6,4.39,27.0,10.1,1.29,96.0,39.6,53.6,46.2,47.1,42.5,39.5,99.3,3.92,,0.67,3.6
671737.0,Taj Bradley,MIN,R,abq_tier,Mid,9,5.78,2.6,28.7,10.0,0.69,98.6,57.7,53.0,48.3,52.3,51.9,54.1,98.2,3.0,,0.67,2.6
671737.0,Taj Bradley,MIN,R,rcv_tier,High,7,5.19,5.2,31.3,9.6,1.24,95.9,42.1,73.9,54.8,58.3,60.1,53.2,105.6,3.35,,0.67,4.63
671737.0,Taj Bradley,MIN,R,rcv_tier,Low,10,5.97,3.17,25.4,9.6,1.36,96.7,45.4,35.1,37.0,38.4,31.6,34.0,91.6,4.17,,0.67,2.7
671737.0,Taj Bradley,MIN,R,rcv_tier,Mid,9,5.7,4.03,25.3,10.9,1.05,97.7,56.8,57.9,55.1,56.5,54.5,51.8,104.2,3.84,,0.67,3.2
671737.0,Taj Bradley,MIN,R,obr_tier,High,3,5.33,5.62,28.8,9.6,0.56,95.7,59.6,68.0,76.1,69.1,82.8,65.7,108.7,2.6,,0.67,6.0
671737.0,Taj Bradley,MIN,R,obr_tier,Low,15,5.98,3.41,27.0,9.5,1.41,98.2,49.4,45.9,39.8,44.3,36.7,39.4,96.2,4.09,,0.67,2.52
671737.0,Taj Bradley,MIN,R,obr_tier,Mid,8,5.21,4.54,26.2,11.2,1.08,94.6,42.6,62.3,53.0,53.6,53.5,48.7,103.2,3.82,,0.67,4.05
671737.0,Taj Bradley,MIN,R,hand,R,26,5.67,3.97,27.0,10.0,1.22,96.8,48.5,53.5,48.0,50.0,47.2,45.3,99.8,3.85,,0.67,3.39
671737.0,Taj Bradley,MIN,R,location,away,15,5.38,4.35,26.2,10.8,1.34,94.5,52.3,56.5,51.9,53.6,53.2,46.9,101.9,4.17,,0.67,3.96
671737.0,Taj Bradley,MIN,R,location,home,11,6.06,3.51,27.9,9.1,1.08,100.0,43.3,49.4,42.8,45.2,39.0,43.1,96.9,3.48,,0.67,2.62
671936.0,Adam Macko,TOR,L,osi_tier,Mid,1,1.67,0.0,14.3,0.0,0.0,30.0,35.1,66.9,61.3,56.7,56.9,57.2,103.9,1.9,,0.781,9.0
671936.0,Adam Macko,TOR,L,abq_tier,Low,1,1.67,0.0,14.3,0.0,0.0,30.0,35.1,66.9,61.3,56.7,56.9,57.2,103.9,1.9,,0.781,9.0
671936.0,Adam Macko,TOR,L,rcv_tier,High,1,1.67,0.0,14.3,0.0,0.0,30.0,35.1,66.9,61.3,56.7,56.9,57.2,103.9,1.9,,0.781,9.0
671936.0,Adam Macko,TOR,L,obr_tier,Mid,1,1.67,0.0,14.3,0.0,0.0,30.0,35.1,66.9,61.3,56.7,56.9,57.2,103.9,1.9,,0.781,9.0
671936.0,Adam Macko,TOR,L,hand,R,1,1.67,0.0,14.3,0.0,0.0,30.0,35.1,66.9,61.3,56.7,56.9,57.2,103.9,1.9,,0.781,9.0
671936.0,Adam Macko,TOR,L,location,away,1,1.67,0.0,14.3,0.0,0.0,30.0,35.1,66.9,61.3,56.7,56.9,57.2,103.9,1.9,,0.781,9.0
672282.0,Reid Detmers,LAA,L,osi_tier,High,2,6.5,0.69,32.6,4.3,0.0,95.0,54.6,75.6,86.6,74.8,86.5,74.8,110.7,1.25,,0.64,0.0
672282.0,Reid Detmers,LAA,L,osi_tier,Low,15,5.71,3.26,27.7,6.4,1.16,91.6,46.7,46.9,35.5,42.3,32.9,35.3,97.5,3.3,,0.64,3.12
672282.0,Reid Detmers,LAA,L,osi_tier,Mid,10,5.63,4.63,26.9,8.5,0.96,92.1,53.4,64.1,52.2,56.7,50.0,44.1,102.2,3.31,,0.64,4.68
672282.0,Reid Detmers,LAA,L,abq_tier,High,2,5.5,2.45,29.5,11.4,0.82,91.5,72.7,64.6,69.1,68.4,72.4,44.5,113.5,3.28,,0.64,2.7
672282.0,Reid Detmers,LAA,L,abq_tier,Low,18,5.8,3.62,29.6,6.2,1.04,91.3,42.9,57.6,46.0,49.3,41.9,36.1,100.6,2.97,,0.64,3.4
672282.0,Reid Detmers,LAA,L,abq_tier,Mid,7,5.67,3.63,22.7,8.0,0.91,94.0,60.8,47.0,37.6,46.7,38.3,54.5,95.5,3.53,,0.64,3.86
672282.0,Reid Detmers,LAA,L,rcv_tier,High,7,5.76,4.24,28.8,7.4,0.67,91.1,47.6,71.3,63.9,62.4,61.8,47.3,104.7,2.63,,0.64,3.86
672282.0,Reid Detmers,LAA,L,rcv_tier,Low,12,5.75,3.26,24.4,7.4,1.04,92.2,48.8,41.6,33.2,40.0,31.1,35.6,95.6,3.52,,0.64,3.15
672282.0,Reid Detmers,LAA,L,rcv_tier,Mid,8,5.71,3.35,32.2,6.1,1.18,92.6,53.2,62.2,47.9,54.2,45.1,45.2,103.3,2.99,,0.64,3.6
672282.0,Reid Detmers,LAA,L,obr_tier,High,2,6.5,0.69,32.6,4.3,0.0,95.0,54.6,75.6,86.6,74.8,86.5,74.8,110.7,1.25,,0.64,0.0
672282.0,Reid Detmers,LAA,L,obr_tier,Low,21,5.73,3.89,28.2,7.0,1.05,91.4,49.9,53.6,39.4,47.0,37.3,37.9,99.3,3.17,,0.64,3.77
672282.0,Reid Detmers,LAA,L,obr_tier,Mid,4,5.42,3.32,23.1,8.8,1.25,93.8,46.7,54.8,57.1,53.7,52.8,43.7,99.7,4.07,,0.64,3.6
672282.0,Reid Detmers,LAA,L,hand,R,27,5.74,3.54,27.8,7.0,0.99,92.0,49.8,55.4,45.5,50.0,43.2,41.5,100.2,3.13,,0.64,3.47
672282.0,Reid Detmers,LAA,L,location,away,12,5.33,3.8,25.4,7.8,1.12,91.9,52.1,55.1,47.5,51.3,47.8,44.2,101.7,3.58,,0.64,3.75
672282.0,Reid Detmers,LAA,L,location,home,15,6.07,3.36,29.6,6.4,0.89,92.1,47.9,55.6,43.9,49.0,39.5,39.3,99.1,2.81,,0.64,3.24
672456.0,Keider Montero,DET,R,osi_tier,High,3,5.44,2.76,22.2,3.2,0.55,80.7,66.0,64.9,86.6,73.9,86.5,66.0,111.6,2.55,,0.616,2.4
672456.0,Keider Montero,DET,R,osi_tier,Low,9,5.63,3.91,13.5,8.2,1.6,82.7,39.3,49.9,35.5,41.5,34.8,32.3,96.1,5.31,,0.616,5.2
672456.0,Keider Montero,DET,R,osi_tier,Mid,10,5.77,2.97,15.0,3.5,0.62,79.4,44.1,67.9,51.2,55.3,51.7,55.2,103.5,3.24,,0.616,2.88
672456.0,Keider Montero,DET,R,abq_tier,High,2,5.5,3.27,14.0,4.7,0.0,80.5,69.6,66.9,88.1,76.0,86.7,69.2,113.6,2.55,,0.616,2.7
672456.0,Keider Montero,DET,R,abq_tier,Low,15,5.67,3.49,15.1,5.5,1.27,80.7,37.4,62.2,43.3,48.4,43.3,42.9,101.2,4.38,,0.616,4.44
672456.0,Keider Montero,DET,R,abq_tier,Mid,5,5.73,2.83,16.2,5.4,0.63,81.6,58.6,51.1,53.2,53.9,53.5,51.7,97.7,3.38,,0.616,2.16
672456.0,Keider Montero,DET,R,rcv_tier,High,9,5.78,2.77,15.5,4.9,0.87,79.6,40.7,73.8,53.2,57.3,54.7,52.9,106.4,3.7,,0.616,3.0
672456.0,Keider Montero,DET,R,rcv_tier,Low,7,5.38,4.06,12.9,8.4,1.67,80.9,41.5,44.3,36.7,40.5,35.5,33.1,93.9,5.49,,0.616,5.4
672456.0,Keider Montero,DET,R,rcv_tier,Mid,6,5.83,3.34,17.5,2.9,0.51,83.0,56.0,58.1,59.4,58.1,58.2,55.5,103.2,2.81,,0.616,3.0
672456.0,Keider Montero,DET,R,obr_tier,High,3,5.44,2.76,22.2,3.2,0.55,80.7,66.0,64.9,86.6,73.9,86.5,66.0,111.6,2.55,,0.616,2.4
672456.0,Keider Montero,DET,R,obr_tier,Low,13,5.77,3.24,14.3,7.0,1.08,83.1,43.1,53.1,39.3,45.1,38.9,37.3,97.4,4.35,,0.616,3.88
672456.0,Keider Montero,DET,R,obr_tier,Mid,6,5.56,3.78,14.2,3.0,1.08,76.3,39.0,73.0,53.5,56.7,54.1,59.7,105.6,3.88,,0.616,4.2
672456.0,Keider Montero,DET,R,hand,R,22,5.67,3.32,15.3,5.4,1.01,80.9,45.1,60.1,49.6,52.2,49.5,47.3,101.5,3.99,,0.616,3.76
672456.0,Keider Montero,DET,R,location,away,8,5.5,3.48,19.1,6.4,1.64,77.4,41.4,62.2,49.0,51.7,49.2,47.1,100.1,4.71,,0.616,4.27
672456.0,Keider Montero,DET,R,location,home,14,5.76,3.24,13.2,4.9,0.67,82.9,47.3,58.9,50.0,52.4,49.8,47.4,102.4,3.6,,0.616,3.47
673540.0,Kodai Senga,NYM,R,osi_tier,High,2,3.5,16.71,23.7,21.1,5.14,81.5,58.9,61.0,83.7,69.6,86.0,59.5,107.5,11.39,,0.95,12.6
673540.0,Kodai Senga,NYM,R,osi_tier,Low,4,4.58,5.4,27.8,15.2,1.47,78.0,34.9,41.7,38.5,38.7,29.2,27.8,93.6,4.79,,0.95,4.5
673540.0,Kodai Senga,NYM,R,osi_tier,Mid,2,3.17,14.21,21.2,12.1,2.84,60.5,44.8,66.2,51.2,54.8,50.3,45.0,102.2,6.89,,0.95,9.9
673540.0,Kodai Senga,NYM,R,abq_tier,Low,6,4.11,7.66,25.9,14.3,1.82,72.2,38.2,49.9,42.7,44.1,36.2,33.6,96.5,5.33,,0.95,6.3
673540.0,Kodai Senga,NYM,R,abq_tier,Mid,2,3.5,16.71,23.7,21.1,5.14,81.5,58.9,61.0,83.7,69.6,86.0,59.5,107.5,11.39,,0.95,12.6
673540.0,Kodai Senga,NYM,R,rcv_tier,High,3,4.0,9.0,25.5,10.9,1.5,69.7,38.6,68.7,40.8,50.0,41.6,38.4,102.2,4.43,,0.95,6.6
673540.0,Kodai Senga,NYM,R,rcv_tier,Low,3,4.22,6.39,26.3,17.5,2.13,74.7,37.8,31.1,44.7,38.2,30.9,28.7,90.8,6.18,,0.95,6.0
673540.0,Kodai Senga,NYM,R,rcv_tier,Mid,2,3.5,16.71,23.7,21.1,5.14,81.5,58.9,61.0,83.7,69.6,86.0,59.5,107.5,11.39,,0.95,12.6
673540.0,Kodai Senga,NYM,R,obr_tier,High,2,3.5,16.71,23.7,21.1,5.14,81.5,58.9,61.0,83.7,69.6,86.0,59.5,107.5,11.39,,0.95,12.6
673540.0,Kodai Senga,NYM,R,obr_tier,Low,5,4.13,7.84,26.0,14.6,2.18,76.8,36.6,46.7,40.7,41.8,32.7,27.2,95.1,5.86,,0.95,6.12
673540.0,Kodai Senga,NYM,R,obr_tier,Mid,1,4.0,6.75,25.0,12.5,0.0,49.0,46.2,65.6,52.7,55.6,53.6,65.5,103.1,2.6,,0.95,7.2
673540.0,Kodai Senga,NYM,R,hand,R,8,3.96,9.66,25.3,16.0,2.56,74.5,43.4,52.6,53.0,50.5,48.7,40.0,99.2,6.67,,0.95,7.88
673540.0,Kodai Senga,NYM,R,location,away,4,4.75,6.63,29.3,14.6,1.89,81.8,40.2,53.6,48.8,48.3,49.7,39.1,96.8,5.21,,0.95,6.3
673540.0,Kodai Senga,NYM,R,location,home,4,3.17,14.21,20.6,17.6,3.55,67.2,46.6,51.7,57.1,52.6,47.6,41.0,101.6,8.86,,0.95,9.45
673929.0,Jordan Leasure,CHW,R,osi_tier,Mid,1,1.33,0.0,0.0,20.0,0.0,21.0,84.7,58.0,46.7,60.2,46.8,25.0,110.2,5.35,,0.802,1.8
673929.0,Jordan Leasure,CHW,R,abq_tier,High,1,1.33,0.0,0.0,20.0,0.0,21.0,84.7,58.0,46.7,60.2,46.8,25.0,110.2,5.35,,0.802,1.8
673929.0,Jordan Leasure,CHW,R,rcv_tier,Mid,1,1.33,0.0,0.0,20.0,0.0,21.0,84.7,58.0,46.7,60.2,46.8,25.0,110.2,5.35,,0.802,1.8
673929.0,Jordan Leasure,CHW,R,obr_tier,Low,1,1.33,0.0,0.0,20.0,0.0,21.0,84.7,58.0,46.7,60.2,46.8,25.0,110.2,5.35,,0.802,1.8
673929.0,Jordan Leasure,CHW,R,hand,R,1,1.33,0.0,0.0,20.0,0.0,21.0,84.7,58.0,46.7,60.2,46.8,25.0,110.2,5.35,,0.802,1.8
673929.0,Jordan Leasure,CHW,R,location,home,1,1.33,0.0,0.0,20.0,0.0,21.0,84.7,58.0,46.7,60.2,46.8,25.0,110.2,5.35,,0.802,1.8
674444.0,Steven Cruz,KCR,R,osi_tier,Low,1,1.0,9.0,50.0,0.0,9.0,14.0,36.8,49.2,40.5,42.6,37.8,45.5,92.5,12.1,,0.783,1.8
674444.0,Steven Cruz,KCR,R,osi_tier,Mid,1,1.33,0.0,60.0,20.0,0.0,28.0,36.0,81.4,51.3,58.0,59.2,71.4,104.1,0.85,,0.783,23.4
674444.0,Steven Cruz,KCR,R,abq_tier,Low,2,1.17,3.86,55.6,11.1,3.86,21.0,36.4,65.3,45.9,50.3,48.5,58.5,98.3,5.67,,0.783,12.6
674444.0,Steven Cruz,KCR,R,rcv_tier,High,1,1.33,0.0,60.0,20.0,0.0,28.0,36.0,81.4,51.3,58.0,59.2,71.4,104.1,0.85,,0.783,23.4
674444.0,Steven Cruz,KCR,R,rcv_tier,Low,1,1.0,9.0,50.0,0.0,9.0,14.0,36.8,49.2,40.5,42.6,37.8,45.5,92.5,12.1,,0.783,1.8
674444.0,Steven Cruz,KCR,R,obr_tier,Low,1,1.0,9.0,50.0,0.0,9.0,14.0,36.8,49.2,40.5,42.6,37.8,45.5,92.5,12.1,,0.783,1.8
674444.0,Steven Cruz,KCR,R,obr_tier,Mid,1,1.33,0.0,60.0,20.0,0.0,28.0,36.0,81.4,51.3,58.0,59.2,71.4,104.1,0.85,,0.783,23.4
674444.0,Steven Cruz,KCR,R,hand,R,2,1.17,3.86,55.6,11.1,3.86,21.0,36.4,65.3,45.9,50.3,48.5,58.5,98.3,5.67,,0.783,12.6
674444.0,Steven Cruz,KCR,R,location,away,2,1.17,3.86,55.6,11.1,3.86,21.0,36.4,65.3,45.9,50.3,48.5,58.5,98.3,5.67,,0.783,12.6
674841.0,Andrew Alvarez,WSN,L,osi_tier,Low,8,5.12,4.17,17.6,13.1,0.66,80.5,36.8,41.1,37.0,38.4,24.5,28.6,95.8,4.22,,0.735,2.92
674841.0,Andrew Alvarez,WSN,L,osi_tier,Mid,5,4.6,1.96,28.4,8.4,0.39,78.6,54.7,62.8,53.2,57.0,52.0,55.3,103.2,2.36,,0.735,2.52
674841.0,Andrew Alvarez,WSN,L,abq_tier,High,1,4.0,2.25,37.5,0.0,0.0,68.0,77.1,52.8,42.5,54.8,46.8,25.0,110.2,0.1,,0.735,1.8
674841.0,Andrew Alvarez,WSN,L,abq_tier,Low,11,5.09,3.54,19.8,12.7,0.64,82.8,38.8,48.5,42.6,43.7,32.7,37.9,97.9,3.96,,0.735,2.62
674841.0,Andrew Alvarez,WSN,L,abq_tier,Mid,1,4.0,2.25,27.8,5.6,0.0,58.0,64.2,56.1,51.4,56.2,49.2,63.3,95.7,1.35,,0.735,5.4
674841.0,Andrew Alvarez,WSN,L,rcv_tier,High,4,4.75,2.37,24.4,14.6,0.47,89.2,39.6,69.7,48.0,53.5,47.0,53.3,103.1,3.57,,0.735,2.25
674841.0,Andrew Alvarez,WSN,L,rcv_tier,Low,6,5.22,3.45,18.8,10.2,0.86,76.2,38.3,31.1,38.5,35.9,21.9,28.3,93.2,4.06,,0.735,2.1
674841.0,Andrew Alvarez,WSN,L,rcv_tier,Mid,3,4.56,4.61,23.0,9.8,0.0,74.3,59.9,59.0,46.3,54.2,45.5,40.8,103.7,2.37,,0.735,4.8
674841.0,Andrew Alvarez,WSN,L,obr_tier,Low,10,4.9,3.86,20.0,11.4,0.55,77.0,43.6,43.7,39.0,41.8,29.2,31.7,97.3,3.65,,0.735,3.06
674841.0,Andrew Alvarez,WSN,L,obr_tier,Mid,3,5.0,1.8,26.2,11.5,0.6,89.0,44.1,68.3,57.4,57.9,54.7,62.7,103.4,3.23,,0.735,1.8
674841.0,Andrew Alvarez,WSN,L,hand,R,13,4.92,3.38,21.4,11.4,0.56,79.8,43.7,49.4,43.2,45.5,35.1,38.9,98.7,3.55,,0.735,2.77
674841.0,Andrew Alvarez,WSN,L,location,away,7,4.81,3.48,21.4,12.4,0.53,78.4,41.4,47.7,37.2,42.0,30.4,32.7,99.6,3.63,,0.735,2.31
674841.0,Andrew Alvarez,WSN,L,location,home,6,5.06,3.26,21.4,10.3,0.59,81.3,46.4,51.4,50.3,49.7,40.6,46.0,97.6,3.46,,0.735,3.3
675512.0,Troy Melton,DET,R,osi_tier,High,1,6.33,0.0,31.8,4.5,0.0,84.0,41.0,74.8,77.6,67.5,74.9,85.6,104.6,1.36,,0.564,0.0
675512.0,Troy Melton,DET,R,osi_tier,Low,3,5.89,1.02,30.8,7.7,0.51,91.3,28.8,62.1,25.4,39.1,25.7,26.0,100.7,2.42,,0.564,0.6
675512.0,Troy Melton,DET,R,osi_tier,Mid,12,6.08,2.22,18.0,7.5,1.11,89.1,49.1,65.5,50.6,55.4,52.2,50.9,103.8,4.15,,0.564,2.55
675512.0,Troy Melton,DET,R,abq_tier,High,2,7.5,3.0,16.1,3.6,0.6,89.0,77.5,53.1,42.7,55.1,46.8,25.0,110.2,3.17,,0.564,3.6
675512.0,Troy Melton,DET,R,abq_tier,Low,12,5.94,1.26,22.8,6.9,0.76,88.8,36.5,69.5,48.1,52.7,48.9,49.8,103.4,3.23,,0.564,1.8
675512.0,Troy Melton,DET,R,abq_tier,Mid,2,5.33,4.22,16.0,14.0,2.53,92.0,61.3,53.6,49.0,53.7,49.2,63.3,95.7,7.22,,0.564,1.8
675512.0,Troy Melton,DET,R,rcv_tier,High,9,5.85,1.37,21.2,6.2,0.85,87.3,36.8,73.7,52.2,55.9,53.9,56.3,104.1,3.4,,0.564,2.2
675512.0,Troy Melton,DET,R,rcv_tier,Low,1,5.67,1.59,39.1,17.4,0.0,94.0,23.2,47.0,13.1,27.5,12.8,19.0,94.7,2.04,,0.564,1.8
675512.0,Troy Melton,DET,R,rcv_tier,Mid,6,6.44,2.56,17.9,7.3,1.16,91.2,60.2,56.1,46.4,53.2,46.9,41.5,103.6,4.24,,0.564,1.8
675512.0,Troy Melton,DET,R,obr_tier,High,1,6.33,0.0,31.8,4.5,0.0,84.0,41.0,74.8,77.6,67.5,74.9,85.6,104.6,1.36,,0.564,0.0
675512.0,Troy Melton,DET,R,obr_tier,Low,9,5.96,2.68,23.6,6.9,1.51,90.6,49.9,59.3,39.3,48.9,40.4,35.8,102.6,4.22,,0.564,2.4
675512.0,Troy Melton,DET,R,obr_tier,Mid,6,6.17,0.97,15.3,8.3,0.24,88.0,37.7,73.0,55.0,57.0,56.7,61.2,104.1,3.24,,0.564,1.8
675512.0,Troy Melton,DET,R,hand,R,16,6.06,1.86,20.9,7.3,0.93,89.2,44.7,65.4,47.6,53.1,48.7,48.4,103.3,3.66,,0.564,2.02
675512.0,Troy Melton,DET,R,location,away,8,6.42,1.4,18.8,8.6,0.53,90.4,43.3,63.5,45.8,51.4,46.6,48.1,102.5,3.41,,0.564,1.58
675512.0,Troy Melton,DET,R,location,home,8,5.71,2.36,23.2,5.9,1.38,88.0,46.2,67.4,49.3,54.9,50.8,48.7,104.1,3.93,,0.564,2.48
675660.0,Shane Drohan,MIL,L,osi_tier,High,1,5.33,5.06,22.7,13.6,0.0,85.0,68.3,76.5,95.7,82.1,98.0,64.0,116.8,2.91,,0.669,1.8
675660.0,Shane Drohan,MIL,L,osi_tier,Low,11,5.09,3.86,22.7,8.4,0.96,83.7,37.0,35.2,36.0,36.0,27.7,27.7,93.0,3.64,,0.669,3.76
675660.0,Shane Drohan,MIL,L,osi_tier,Mid,4,5.58,5.64,24.2,8.1,1.21,87.5,41.6,67.3,46.6,52.6,48.3,58.1,107.6,3.77,,0.669,5.85
675660.0,Shane Drohan,MIL,L,abq_tier,High,1,5.33,5.06,22.7,13.6,0.0,85.0,68.3,76.5,95.7,82.1,98.0,64.0,116.8,2.91,,0.669,1.8
