H,K,R,BB,ER,HR,IP,date,f5_er,game_pk,pitches,stadium,strikes,home_away,game_score,pitcher_id,team_result,opponent_ABQ,opponent_HvL,opponent_HvR,opponent_OBR,opponent_OOR,opponent_OSI,opponent_RCV,opponent_wRC,pitcher_hand,pitcher_name,pitcher_team,batters_faced,opponent_PALS,opponent_team,opponent_wRC_lhh,opponent_wRC_rhh,opponent_ABQ_tier,opponent_OSI_tier
6,1,5,5,5,1,5,2026-04-28,5,823798,104,American Family Field,58,away,14.5,518876,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Merrill Kelly,ARI,24,58.9,MIL,90.64,110.31,High,Mid
8,5,6,3,6,1,4.1,2026-05-03,6,824687,92,Wrigley Field,58,away,8.7,518876,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Merrill Kelly,ARI,24,58.7,CHC,116.95,106.21,Mid,High
3,6,1,3,1,0,7,2026-05-09,1,825089,96,Chase Field,58,home,41.9,518876,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Merrill Kelly,ARI,26,34.1,NYM,95.76,87.62,Low,Low
4,3,1,0,1,1,9,2026-05-15,1,824360,100,Coors Field,73,away,49.3,518876,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Merrill Kelly,ARI,31,24.7,COL,80.91,99.37,Low,Low
8,4,3,0,3,1,6,2026-05-20,3,825084,85,Chase Field,56,home,25.2,518876,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Merrill Kelly,ARI,26,38.9,SFG,94.93,103.7,Low,Low
4,4,2,2,2,0,7,2026-05-25,2,823219,96,Oracle Park,64,away,38.9,518876,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Merrill Kelly,ARI,26,38.9,SFG,94.93,103.7,Low,Low
8,2,2,2,2,2,5.1,2026-05-31,1,823133,97,T-Mobile Park,66,away,19.8,518876,L,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Merrill Kelly,ARI,27,19.5,SEA,84.27,108.79,Low,Low
6,4,7,3,7,3,5,2026-06-05,7,825073,85,Chase Field,51,home,11.9,518876,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Merrill Kelly,ARI,25,67.8,WSN,115.93,102.57,Low,Mid
4,1,2,2,2,0,6,2026-06-11,2,823855,74,loanDepot park,48,away,36.2,518876,L,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Merrill Kelly,ARI,23,48.8,MIA,98.68,104.55,Low,Low
11,4,6,1,6,2,5.1,2026-06-16,5,825070,88,Chase Field,56,home,5.4,518876,L,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Merrill Kelly,ARI,27,25.9,LAA,97.28,95.99,Low,Low
7,2,3,3,3,0,6,2026-06-22,3,823040,96,Busch Stadium,64,away,23.2,518876,L,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Merrill Kelly,ARI,26,49.5,STL,100.2,102.01,Mid,Mid
8,3,5,2,5,3,6,2026-06-28,4,822959,93,Tropicana Field,64,away,15.2,518876,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Merrill Kelly,ARI,27,28.6,TBR,89.84,112.64,High,Mid
8,6,2,2,2,1,5,2026-07-04,2,825063,92,Chase Field,57,home,20.5,518876,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Merrill Kelly,ARI,25,58.9,MIL,90.64,110.31,High,Mid
4,2,2,4,2,0,4.1,2026-03-29,2,823891,78,loanDepot park,42,away,27.7,500779,L,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Jose Quintana,COL,19,48.8,MIA,98.68,104.55,Low,Low
3,1,3,4,3,1,3.2,2026-04-15,3,824209,75,Daikin Park,41,away,25.9,500779,L,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Jose Quintana,COL,18,43.4,HOU,99.04,103.69,Low,Low
8,1,6,1,4,2,5,2026-04-20,5,824370,90,Coors Field,52,home,17.5,500779,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Jose Quintana,COL,25,62,LAD,108.29,120.6,High,High
2,5,1,2,1,1,5.1,2026-04-26,1,823635,85,Citi Field,50,away,41.4,500779,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Jose Quintana,COL,20,34.1,NYM,95.76,87.62,Low,Low
5,3,1,0,1,1,6,2026-05-01,1,824366,85,Coors Field,55,home,37.6,500779,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Jose Quintana,COL,23,52.5,ATL,94.66,100.54,Low,Low
5,2,2,2,2,0,5.2,2026-05-07,2,824362,74,Coors Field,43,home,32.3,500779,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Jose Quintana,COL,22,34.1,NYM,95.76,87.62,Low,Low
5,2,3,3,2,0,4,2026-05-13,3,823386,73,PNC Park,43,away,25.8,500779,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Jose Quintana,COL,19,65.2,PIT,89.1,116.53,Low,High
7,4,3,1,3,1,5.2,2026-05-18,2,824357,94,Coors Field,62,home,25.3,500779,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Jose Quintana,COL,25,39.8,TEX,106.18,99.97,Low,Low
6,0,6,0,6,0,1.1,2026-05-24,7,825081,33,Chase Field,21,away,13.6,500779,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Jose Quintana,COL,10,28.7,ARI,109.96,80.93,Mid,Low
5,4,2,0,2,1,5.1,2026-03-27,0,823243,89,Oracle Park,57,home,34.4,592662,L,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Robbie Ray,SFG,21,81.3,NYY,109.64,105.07,Low,Mid
3,7,2,3,2,1,5.1,2026-04-02,2,823242,96,Oracle Park,60,home,34.4,592662,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Robbie Ray,SFG,22,34.1,NYM,95.76,87.62,Low,Low
3,7,0,3,0,0,6.2,2026-04-07,0,823235,109,Oracle Park,69,home,43,592662,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Robbie Ray,SFG,26,46.1,PHI,83.01,96.62,Low,Low
2,6,2,4,2,2,5,2026-04-14,2,824531,94,Great American Ball Park,52,away,33.5,592662,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Robbie Ray,SFG,19,41.2,CIN,102.46,83.46,Low,Low
7,7,3,1,3,1,6,2026-04-19,3,822750,93,Nationals Park,64,away,26.2,592662,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Robbie Ray,SFG,26,67.8,WSN,115.93,102.57,Low,Mid
4,4,1,3,1,0,5,2026-04-25,1,823229,97,Oracle Park,55,home,33.5,592662,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Robbie Ray,SFG,21,48.8,MIA,98.68,104.55,Low,Low
4,5,3,0,3,2,6.1,2026-05-01,2,822990,102,Tropicana Field,67,away,37.1,592662,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Robbie Ray,SFG,22,28.6,TBR,89.84,112.64,High,Mid
4,7,1,4,1,1,6,2026-05-08,1,823225,93,Oracle Park,59,home,33.2,592662,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Robbie Ray,SFG,23,65.2,PIT,89.1,116.53,Low,High
7,2,4,2,3,2,4.2,2026-05-13,4,823952,95,UNIQLO Field at Dodger Stadium,56,away,19.6,592662,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Robbie Ray,SFG,23,62,LAD,108.29,120.6,High,High
11,1,10,2,9,2,4.1,2026-05-18,12,825087,84,Chase Field,51,away,-5.3,592662,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Robbie Ray,SFG,26,28.7,ARI,109.96,80.93,Mid,Low
2,3,4,7,4,1,4,2026-05-24,4,823220,92,Oracle Park,47,home,21.8,592662,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Robbie Ray,SFG,21,60.7,CHW,107.53,105.42,Low,Mid
5,6,3,2,1,0,4,2026-05-31,5,824354,96,Coors Field,59,away,29.8,592662,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Robbie Ray,SFG,19,24.7,COL,80.91,99.37,Low,Low
2,4,0,5,0,0,5,2026-06-05,0,824673,97,Wrigley Field,57,away,37.5,592662,W,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Robbie Ray,SFG,21,58.7,CHC,116.95,106.21,Mid,High
7,3,5,0,5,1,5.2,2026-06-10,2,823215,93,Oracle Park,60,home,23.3,592662,W,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Robbie Ray,SFG,24,67.8,WSN,115.93,102.57,Low,Mid
2,6,1,4,0,0,8,2026-06-23,1,823210,102,Oracle Park,59,home,47.6,592662,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Robbie Ray,SFG,29,32.8,ATH,105.76,101.86,Low,Low
4,2,1,1,0,0,8,2026-06-28,0,823204,95,Oracle Park,56,home,47.6,592662,W,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Robbie Ray,SFG,30,52.5,ATL,94.66,100.54,Low,Low
5,4,3,3,3,1,6,2026-07-04,3,824334,88,Coors Field,51,away,28.2,592662,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Robbie Ray,SFG,24,24.7,COL,80.91,99.37,Low,Low
2,3,0,4,0,0,4.2,2026-03-31,0,824699,85,Wrigley Field,52,home,38.6,592791,L,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Jameson Taillon,CHC,20,25.9,LAA,97.28,95.99,Low,Low
7,4,4,0,3,2,6,2026-04-06,4,823002,83,Tropicana Field,53,away,27.2,592791,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Jameson Taillon,CHC,25,28.6,TBR,89.84,112.64,High,Mid
6,10,6,2,6,3,6,2026-04-12,6,824696,102,Wrigley Field,59,home,18.6,592791,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Jameson Taillon,CHC,26,65.2,PIT,89.1,116.53,Low,High
5,4,1,3,1,1,6,2026-04-18,1,824694,100,Wrigley Field,61,home,32.2,592791,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Jameson Taillon,CHC,24,34.1,NYM,95.76,87.62,Low,Low
4,4,4,3,4,1,5,2026-04-24,4,823962,85,UNIQLO Field at Dodger Stadium,53,away,26.5,592791,W,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Jameson Taillon,CHC,21,62,LAD,108.29,120.6,High,High
3,6,3,1,3,2,7,2026-04-29,3,823312,95,Petco Park,66,away,39.9,592791,W,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Jameson Taillon,CHC,25,68.3,SDP,85,90.51,Low,Low
5,5,2,1,2,2,5.2,2026-05-05,1,824682,100,Wrigley Field,59,home,32.3,592791,W,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Jameson Taillon,CHC,23,41.2,CIN,102.46,83.46,Low,Low
4,4,1,2,1,0,5.1,2026-05-10,1,822902,90,Globe Life Field,61,away,35.8,592791,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Jameson Taillon,CHC,22,39.8,TEX,106.18,99.97,Low,Low
8,2,8,1,8,5,5,2026-05-16,7,824600,90,Rate Field,61,away,6.5,592791,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Jameson Taillon,CHC,24,60.7,CHW,107.53,105.42,Low,Mid
8,5,4,1,4,1,4.2,2026-05-22,4,824679,90,Wrigley Field,59,home,17.6,592791,L,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Jameson Taillon,CHC,23,43.4,HOU,99.04,103.69,Low,Low
5,4,4,2,4,2,5,2026-05-27,4,823376,75,PNC Park,45,away,24.5,592791,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Jameson Taillon,CHC,21,65.2,PIT,89.1,116.53,Low,High
6,6,2,1,2,1,6.1,2026-06-02,2,824675,99,Wrigley Field,66,home,32.1,592791,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Jameson Taillon,CHC,26,32.8,ATH,105.76,101.86,Low,Low
2,2,1,2,1,0,1,2026-06-07,1,824670,35,Wrigley Field,18,home,30.7,592791,L,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Jameson Taillon,CHC,7,38.9,SFG,94.93,103.7,Low,Low
10,2,7,3,6,0,4.2,2026-03-30,7,823484,99,Citizens Bank Park,63,home,4.6,592836,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Taijuan Walker,PHI,29,67.8,WSN,115.93,102.57,Low,Mid
7,4,4,2,4,3,5,2026-04-05,4,824379,87,Coors Field,57,away,17.5,592836,L,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Taijuan Walker,PHI,23,24.7,COL,80.91,99.37,Low,Low
4,6,2,2,2,1,5,2026-04-11,2,823480,85,Citizens Bank Park,52,home,32.5,592836,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Taijuan Walker,PHI,19,28.7,ARI,109.96,80.93,Mid,Low
7,4,7,3,7,2,4,2026-04-17,7,823476,89,Citizens Bank Park,50,home,7.2,592836,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Taijuan Walker,PHI,23,52.5,ATL,94.66,100.54,Low,Low
6,3,4,4,4,0,4.1,2026-03-30,4,824863,100,Oriole Park at Camden Yards,61,home,17.1,605135,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Chris Bassitt,BAL,25,39.8,TEX,106.18,99.97,Low,Low
6,0,6,2,6,1,2,2026-04-05,6,823405,62,PNC Park,32,away,9.2,605135,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Chris Bassitt,BAL,15,65.2,PIT,89.1,116.53,Low,High
7,2,2,1,1,0,4.2,2026-04-11,2,824857,89,Oriole Park at Camden Yards,57,home,27.6,605135,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Chris Bassitt,BAL,21,38.9,SFG,94.93,103.7,Low,Low
4,2,0,4,0,0,5,2026-04-17,0,824454,100,Progressive Field,56,away,33.5,605135,W,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Chris Bassitt,BAL,22,35.2,CLE,86.25,95.78,Low,Low
8,3,5,2,5,2,5.1,2026-04-22,3,824123,88,Kauffman Stadium,55,away,14.4,605135,W,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Chris Bassitt,BAL,25,64.3,KCR,89.22,93.6,Mid,Mid
7,7,1,1,1,0,6.2,2026-04-30,0,824848,94,Oriole Park at Camden Yards,62,home,33,605135,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Chris Bassitt,BAL,27,43.4,HOU,99.04,103.69,Low,Low
6,3,4,3,4,0,4,2026-05-05,4,823873,76,loanDepot park,42,away,17.6,605135,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Chris Bassitt,BAL,21,48.8,MIA,98.68,104.55,Low,Low
6,4,4,1,4,1,5,2026-05-16,4,822737,82,Nationals Park,50,away,23.9,605135,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Chris Bassitt,BAL,23,67.8,WSN,115.93,102.57,Low,Mid
4,2,1,1,1,1,6,2026-05-28,1,824834,80,Oriole Park at Camden Yards,48,home,38.6,605135,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Chris Bassitt,BAL,23,49.7,TOR,83.66,95.72,Mid,Low
6,1,3,2,3,1,3,2026-06-03,8,824755,56,Fenway Park,35,away,19.1,605135,L,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Chris Bassitt,BAL,16,28.3,BOS,108.96,85.27,Low,Low
2,2,1,2,1,0,5,2026-04-08,1,823000,79,Tropicana Field,51,away,40.9,607067,W,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Colin Rea,CHC,20,28.6,TBR,89.84,112.64,High,Mid
6,5,1,2,1,0,6.2,2026-04-20,1,824692,92,Wrigley Field,62,home,34,607067,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Colin Rea,CHC,28,46.1,PHI,83.01,96.62,Low,Low
6,4,6,4,6,1,3.1,2026-04-25,8,823960,92,UNIQLO Field at Dodger Stadium,55,away,10,607067,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Colin Rea,CHC,20,62,LAD,108.29,120.6,High,High
8,6,2,0,2,0,5.1,2026-05-01,1,824686,102,Wrigley Field,71,home,26.4,607067,W,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Colin Rea,CHC,25,28.7,ARI,109.96,80.93,Mid,Low
6,5,2,3,1,1,5.1,2026-05-06,2,824683,98,Wrigley Field,59,home,27.4,607067,W,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Colin Rea,CHC,24,41.2,CIN,102.46,83.46,Low,Low
7,1,5,1,5,2,4.1,2026-05-12,5,824927,80,Truist Park,56,away,16.7,607067,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Colin Rea,CHC,20,52.5,ATL,94.66,100.54,Low,Low
6,4,4,1,4,0,4.2,2026-05-17,4,824599,83,Rate Field,46,away,24,607067,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Colin Rea,CHC,21,60.7,CHW,107.53,105.42,Low,Mid
4,4,3,3,3,2,7,2026-05-23,3,824674,98,Wrigley Field,56,home,32.9,607067,L,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Colin Rea,CHC,27,43.4,HOU,99.04,103.69,Low,Low
4,5,2,3,2,1,5.1,2026-05-28,0,823378,92,PNC Park,57,away,30.8,607067,W,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Colin Rea,CHC,23,65.2,PIT,89.1,116.53,Low,High
4,3,2,2,2,0,5.1,2026-06-03,2,824671,69,Wrigley Field,44,home,34.4,607067,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Colin Rea,CHC,21,32.8,ATH,105.76,101.86,Low,Low
9,2,7,3,7,2,4.2,2026-06-09,7,824347,79,Coors Field,50,away,3,607067,L,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Colin Rea,CHC,26,24.7,COL,80.91,99.37,Low,Low
3,3,0,0,0,0,5.1,2026-06-20,0,824665,78,Wrigley Field,50,home,45.4,607067,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Colin Rea,CHC,19,49.7,TOR,83.66,95.72,Mid,Low
5,4,1,3,1,0,5,2026-06-26,0,823773,89,American Family Field,60,away,30.5,607067,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Colin Rea,CHC,23,58.9,MIL,90.64,110.31,High,Mid
6,5,2,3,2,1,5,2026-07-01,2,824660,81,Wrigley Field,52,home,23.3,607067,W,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Colin Rea,CHC,25,68.3,SDP,85,90.51,Low,Low
5,3,0,0,0,0,6.1,2026-03-29,0,824944,77,Truist Park,55,away,42.1,607625,W,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Seth Lugo,KCR,24,52.5,ATL,94.66,100.54,Low,Low
4,7,2,2,2,0,5,2026-04-04,2,824134,103,Kauffman Stadium,69,home,33.5,607625,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Seth Lugo,KCR,21,58.9,MIL,90.64,110.31,High,Mid
4,4,2,4,1,0,6.1,2026-04-09,1,824130,92,Kauffman Stadium,55,home,35.1,607625,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Seth Lugo,KCR,24,60.7,CHW,107.53,105.42,Low,Mid
5,7,1,0,1,0,6.2,2026-04-15,1,824291,92,Comerica Park,61,away,41,607625,L,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Seth Lugo,KCR,23,38.9,DET,97.33,99.52,Low,Low
1,7,0,4,0,0,7,2026-04-20,0,824125,93,Kauffman Stadium,59,home,47.9,607625,L,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Seth Lugo,KCR,24,68,BAL,87.7,107.23,Low,Mid
14,3,7,1,7,1,6.1,2026-04-26,6,824122,97,Kauffman Stadium,72,home,-1.9,607625,W,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Seth Lugo,KCR,33,25.9,LAA,97.28,95.99,Low,Low
8,6,2,2,2,0,6,2026-05-02,2,823144,103,T-Mobile Park,66,away,24.2,607625,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Seth Lugo,KCR,25,19.5,SEA,84.27,108.79,Low,Low
7,5,4,4,4,0,4,2026-05-07,4,824117,102,Kauffman Stadium,60,home,13.8,607625,L,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Seth Lugo,KCR,22,35.2,CLE,86.25,95.78,Low,Low
8,4,5,2,5,0,5,2026-05-13,5,824603,92,Rate Field,55,away,15.5,607625,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Seth Lugo,KCR,25,60.7,CHW,107.53,105.42,Low,Mid
5,5,2,2,2,1,6,2026-05-18,0,824114,93,Kauffman Stadium,57,home,32.2,607625,L,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Seth Lugo,KCR,25,28.3,BOS,108.96,85.27,Low,Low
6,3,3,2,3,1,6.1,2026-05-24,1,824108,86,Kauffman Stadium,56,home,28.1,607625,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Seth Lugo,KCR,27,19.5,SEA,84.27,108.79,Low,Low
6,6,3,0,1,1,6,2026-05-30,3,822893,90,Globe Life Field,64,away,34.6,607625,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Seth Lugo,KCR,26,39.8,TEX,106.18,99.97,Low,Low
6,4,5,1,5,3,5,2026-06-04,5,823698,92,Target Field,60,away,20.5,607625,W,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Seth Lugo,KCR,22,45.8,MIN,90.41,112.24,Low,Low
3,2,1,1,1,0,3.1,2026-06-10,2,824103,44,Kauffman Stadium,29,home,36,607625,L,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Seth Lugo,KCR,13,39.8,TEX,106.18,99.97,Low,Low
5,0,2,3,1,0,6,2026-06-19,2,824097,85,Kauffman Stadium,52,home,33.2,607625,W,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Seth Lugo,KCR,23,49.5,STL,100.2,102.01,Mid,Mid
7,3,7,2,7,3,5,2026-06-25,7,822961,90,Tropicana Field,57,away,11.5,607625,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Seth Lugo,KCR,24,28.6,TBR,89.84,112.64,High,Mid
9,7,3,0,3,2,6,2026-07-01,2,824094,85,Kauffman Stadium,57,home,20.6,607625,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Seth Lugo,KCR,26,28.6,TBR,89.84,112.64,High,Mid
6,4,3,1,1,0,5.1,2026-04-01,2,823321,86,Petco Park,58,away,32.4,605288,L,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Adrian Houser,SFG,25,68.3,SDP,85,90.51,Low,Low
9,3,4,2,4,0,6,2026-04-06,2,823237,89,Oracle Park,60,home,17.2,605288,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Adrian Houser,SFG,28,46.1,PHI,83.01,96.62,Low,Low
5,3,4,2,4,1,4.2,2026-04-12,4,824859,88,Oriole Park at Camden Yards,51,away,24.6,605288,L,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Adrian Houser,SFG,21,68,BAL,87.7,107.23,Low,Mid
7,1,5,2,4,1,5.2,2026-04-18,5,822751,88,Nationals Park,57,away,20.7,605288,W,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Adrian Houser,SFG,27,67.8,WSN,115.93,102.57,Low,Mid
11,3,8,1,8,2,4,2026-04-24,8,823232,77,Oracle Park,47,home,-2.2,605288,L,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Adrian Houser,SFG,23,48.8,MIA,98.68,104.55,Low,Low
4,2,3,2,3,2,4.2,2026-04-30,4,823471,68,Citizens Bank Park,42,away,28.6,605288,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Adrian Houser,SFG,19,46.1,PHI,83.01,96.62,Low,Low
3,3,2,1,1,1,6,2026-05-06,1,823226,74,Oracle Park,50,home,42.2,605288,L,40,36.96,45.92,41.5,38.36,45.9,55.2,90.51,R,Adrian Houser,SFG,23,68.3,SDP,85,90.51,Low,Low
3,4,2,3,2,1,5.2,2026-05-12,2,823951,91,UNIQLO Field at Dodger Stadium,52,away,34.7,605288,W,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Adrian Houser,SFG,23,62,LAD,108.29,120.6,High,High
4,3,1,5,1,0,6,2026-05-17,1,825006,93,Sutter Health Park,53,away,32.2,605288,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Adrian Houser,SFG,25,32.8,ATH,105.76,101.86,Low,Low
7,5,3,0,3,0,4.2,2026-05-23,3,823222,79,Oracle Park,55,home,25.6,605288,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Adrian Houser,SFG,21,60.7,CHW,107.53,105.42,Low,Mid
8,4,4,2,4,1,3.2,2026-05-30,5,824352,92,Coors Field,55,away,12.3,605288,L,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Adrian Houser,SFG,22,24.7,COL,80.91,99.37,Low,Low
5,5,3,3,2,1,4.1,2026-06-04,3,823779,82,American Family Field,49,away,25.7,605288,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Adrian Houser,SFG,21,58.9,MIL,90.64,110.31,High,Mid
4,6,3,0,3,1,4.1,2026-06-09,3,823214,77,Oracle Park,48,home,32.1,605288,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Adrian Houser,SFG,18,67.8,WSN,115.93,102.57,Low,Mid
3,2,2,1,2,1,1,2026-06-16,2,824912,29,Truist Park,15,away,26.7,605288,W,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Adrian Houser,SFG,7,52.5,ATL,94.66,100.54,Low,Low
6,3,2,0,2,1,6,2026-03-30,0,823809,88,American Family Field,59,away,33.2,607259,W,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Nick Martinez,TBR,24,58.9,MIL,90.64,110.31,High,Mid
1,4,1,1,1,1,6,2026-04-05,1,823729,81,Target Field,52,away,48.2,607259,W,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Nick Martinez,TBR,20,45.8,MIN,90.41,112.24,Low,Low
5,4,1,3,1,1,4.2,2026-04-11,1,822996,87,Tropicana Field,56,home,28.6,607259,W,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Nick Martinez,TBR,22,81.3,NYY,109.64,105.07,Low,Mid
8,3,2,3,2,0,5.1,2026-04-17,1,823397,88,PNC Park,53,away,20.4,607259,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Nick Martinez,TBR,26,65.2,PIT,89.1,116.53,Low,High
5,6,1,1,1,0,8,2026-04-22,1,822993,95,Tropicana Field,71,home,42.6,607259,W,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Nick Martinez,TBR,30,41.2,CIN,102.46,83.46,Low,Low
