team_abbr,pitch_name,pitch_type,pitches,pitch_pct,avg_release_speed,avg_spin_rate,avg_pfx_x,avg_pfx_z,whiff_rate,csw_rate,zone_rate,chase_rate,in_zone_swing_rate,avg_launch_speed,xwoba,batting_avg
ATL,Sinker,SI,218,9.810981098109812,95.49770642201835,2299.0688073394494,-0.19963302752293577,0.7197247706422019,16.8141592920354,27.981651376146786,61.92660550458715,24.096385542168676,68.88888888888889,85.5289156626506,0.2863602786885246,0.35
ATL,Changeup,CH,195,8.775877587758776,84.33948717948718,2190.748717948718,-0.7416923076923077,0.4738974358974359,26.732673267326735,21.53846153846154,34.87179487179487,39.37007874015748,75.0,77.46478873239437,0.27483453488372095,0.3157894736842105
ATL,Curveball,CU,112,5.0405040504050405,80.82053571428571,2684.089285714286,-0.13973214285714286,-0.9471428571428572,24.528301886792452,22.321428571428573,32.142857142857146,35.526315789473685,72.22222222222221,80.28125,0.25626194736842106,0.2222222222222222
ATL,Sweeper,ST,111,4.995499549954995,82.41981981981982,2581.7567567567567,0.19612612612612612,0.040450450450450454,26.41509433962264,29.72972972972973,42.34234234234234,35.9375,63.829787234042556,80.53684210526316,0.2941914230769231,0.2
ATL,Split-Finger,FS,90,4.05040504050405,89.77,1465.9,-0.9307777777777777,0.2594444444444445,30.18867924528302,18.88888888888889,28.888888888888886,43.75,96.15384615384616,83.1258064516129,0.3178452692307693,0.32
ATL,Knuckle Curve,KC,36,1.6201620162016201,83.33888888888889,2799.5555555555557,0.5027777777777778,-0.9244444444444445,45.45454545454545,38.88888888888889,27.77777777777778,61.53846153846154,60.0,80.35000000000001,0.35800000000000004,0.5
ATL,Unknown,UNK,9,0.40504050405040504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATL,Forkball,FO,6,0.27002700270027,87.36666666666667,804.3333333333334,-0.26,0.029999999999999995,33.33333333333333,33.33333333333333,66.66666666666666,0.0,75.0,71.80000000000001,0.25566666666666665,0.3333333333333333
BAL,4-Seam Fastball,FF,639,29.28505957836847,94.63505477308294,2271.5133020344288,-0.02956181533646322,1.3096713615023474,19.35483870967742,26.447574334898277,52.895148669796555,35.548172757475086,69.23076923076923,85.37096774193549,0.3831865666666666,0.24242424242424243
BAL,Changeup,CH,339,15.536205316223647,85.49380530973451,1732.7994100294986,-0.6756047197640118,0.27141592920353985,21.637426900584796,18.58407079646018,32.15339233038348,39.130434782608695,74.31192660550458,76.7483606557377,0.29691901149425287,0.2976190476190476
BAL,Slider,SL,318,14.57378551787351,84.11352201257861,2497.735849056604,-0.20575471698113204,0.1060062893081761,28.666666666666668,28.61635220125786,41.82389937106918,33.513513513513516,66.16541353383458,82.10865384615384,0.24079942499999998,0.19230769230769232
BAL,Sinker,SI,290,13.290559120073327,92.71137931034482,2226.496551724138,-0.23910344827586208,0.5013448275862068,18.045112781954884,35.86206896551724,62.758620689655174,25.925925925925924,57.692307692307686,83.40388349514564,0.3839191666666667,0.3283582089552239
BAL,Cutter,FC,186,8.524289642529789,88.98494623655914,2344.569892473118,0.022473118279569892,0.7254301075268818,21.875,25.806451612903224,50.53763440860215,28.26086956521739,74.46808510638297,81.64782608695651,0.29739343749999997,0.18604651162790697
BAL,Curveball,CU,168,7.6993583868011,78.4297619047619,2562.684523809524,0.05761904761904762,-0.8349404761904763,32.142857142857146,32.73809523809524,38.095238095238095,30.76923076923077,37.5,78.80625,0.15471428571428572,0.14285714285714285
BAL,Sweeper,ST,160,7.332722273143904,81.42,2574.9625,0.3578125,0.11587499999999999,29.268292682926827,31.25,43.125,42.857142857142854,62.31884057971014,81.43061224489796,0.2257911794871795,0.3055555555555556
BAL,Split-Finger,FS,41,1.8790100824931255,86.58048780487805,1118.0,-0.37682926829268293,0.25585365853658537,58.333333333333336,36.58536585365854,19.51219512195122,51.515151515151516,87.5,76.72,0.09883333333333333,0.08333333333333333
BAL,Slurve,SV,16,0.7332722273143905,80.35,2974.9375,-0.620625,-0.83125,54.54545454545454,37.5,12.5,64.28571428571429,100.0,78.5,0.3655,0.125
BAL,Knuckle Curve,KC,13,0.5957836846929423,83.10769230769232,2808.153846153846,1.0623076923076924,-1.213076923076923,33.33333333333333,61.53846153846154,69.23076923076923,25.0,22.22222222222222,90.8,0.697977,0.0
BAL,Unknown,UNK,12,0.5499541704857929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,4-Seam Fastball,FF,704,28.047808764940243,94.78352272727274,2315.4332386363635,-0.24071022727272728,1.3144886363636363,16.816816816816818,22.869318181818183,51.27840909090909,21.574344023323615,71.74515235457064,80.98095238095239,0.36223298742138366,0.3064516129032258
BOS,Sinker,SI,422,16.812749003984067,94.82393364928909,2182.5568720379147,-0.963436018957346,0.514478672985782,6.395348837209303,27.251184834123222,50.947867298578196,26.08695652173913,54.88372093023256,85.29782608695652,0.3953609826086956,0.2755102040816326
BOS,Sweeper,ST,309,12.310756972111554,82.85016181229774,2662.2038834951454,0.7522977346278318,0.1764724919093851,25.78125,36.89320388349515,51.7799352750809,36.241610738255034,46.25,80.84130434782608,0.324109525,0.2702702702702703
BOS,Changeup,CH,261,10.398406374501992,86.73869731800767,1827.2681992337166,-0.22846743295019156,0.15444444444444444,15.555555555555555,13.409961685823754,29.50191570881226,39.130434782608695,81.81818181818183,81.0048076923077,0.34123287671232877,0.3835616438356164
BOS,Slider,SL,254,10.119521912350598,86.20787401574803,2384.220472440945,0.03586614173228346,0.10456692913385826,28.799999999999997,28.346456692913385,44.09448818897638,33.80281690140845,68.75,78.51976744186047,0.2747410303030303,0.21875
BOS,Cutter,FC,208,8.286852589641434,90.39038461538462,2306.831730769231,0.1337980769230769,0.7046634615384615,26.923076923076923,30.288461538461537,44.230769230769226,21.551724137931032,57.608695652173914,83.67647058823529,0.29179424444444446,0.13513513513513514
BOS,Curveball,CU,198,7.888446215139442,81.69090909090909,2648.479797979798,0.23045454545454547,-0.9887373737373738,23.456790123456788,26.262626262626267,39.8989898989899,28.57142857142857,59.49367088607595,77.3037037037037,0.30468684444444444,0.14634146341463414
BOS,Split-Finger,FS,119,4.741035856573705,86.10084033613445,1158.327731092437,-0.8671428571428571,0.12840336134453784,27.397260273972602,28.57142857142857,36.97478991596639,57.333333333333336,68.18181818181817,76.57872340425531,0.19947265,0.13513513513513514
BOS,Slurve,SV,17,0.6772908366533864,80.87647058823529,2418.0,-0.6311764705882353,-0.4023529411764706,30.0,35.294117647058826,47.05882352941176,55.55555555555556,62.5,75.24,0.20249616666666667,0.0
BOS,Unknown,UNK,8,0.3187250996015936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,Eephus,EP,4,0.1593625498007968,45.625,1128.0,-0.13749999999999998,1.53,0.0,25.0,25.0,33.33333333333333,100.0,74.35,0.462,1.0
